candidate_start_fy,horizon_months,dimension,segment,eligible_loans,chargeoffs,valid_gross_amount_loans,gross_approval,sba_guaranteed_approval,chargeoff_loan_approval,gross_chargeoff_amount,flagged_financial_chargeoffs,sensitivity_gross_approval,sensitivity_chargeoff_loan_approval,sensitivity_gross_chargeoff_amount,chargeoff_rate_percent,ci95_low_percent,ci95_high_percent,passes_rate_reporting_rule,approval_weighted_chargeoff_incidence_percent,gross_chargeoff_rate_percent,chargeoff_severity_percent,sensitivity_gross_chargeoff_rate_percent,sensitivity_chargeoff_severity_percent
2010,120,project_state,OK,2774,220,2774,1168363900.0,877764006.5,92276500.0,49724025.07,1,1168163900.0,92076500.0,49482106.89,7.930786,6.982411,8.995515,True,7.897925,4.255868,53.885903,4.235887,53.740213
2010,120,project_state,CT,3320,206,3320,964284800.0,691144146.0,57163700.0,35661785.61,4,962217800.0,55096700.0,33454982.48,6.204819,5.433744,7.077125,True,5.928093,3.698263,62.38537,3.476862,60.720483
2010,120,project_state,SD,869,48,869,250668800.0,191848555.0,10949000.0,6441211.85,2,250492700.0,10772900.0,6229014.86,5.52359,4.191257,7.247414,True,4.367915,2.569611,58.829225,2.486705,57.821152
2010,120,project_state,NM,1489,79,1489,511754100.0,383696560.96,17300000.0,9326707.09,3,511619100.0,17165000.0,9151852.85,5.305574,4.277758,6.56341,True,3.38053,1.822498,53.911602,1.788802,53.316941
2010,120,project_state,MD,4167,301,4167,1353907600.0,1000950322.71,79399700.0,49872554.1,10,1348900600.0,74392700.0,44022226.45,7.223422,6.476187,8.049454,True,5.864484,3.683601,62.812018,3.263563,59.175465
2010,120,project_state,NH,3025,160,3025,436344300.0,300575035.0,24291500.0,15292726.19,3,436219300.0,24166500.0,15081186.71,5.289256,4.546859,6.145066,True,5.567049,3.504738,62.955051,3.457249,62.405341
2010,120,project_state,OR,4363,205,4363,1413022700.0,1063068779.4,38569300.0,21426405.2,7,1412277700.0,37824300.0,20604155.58,4.698602,4.109567,5.367339,True,2.72956,1.516353,55.553005,1.458931,54.47333
2010,120,project_state,ND,1173,37,1173,265786600.0,188096014.8,7795100.0,4365259.15,0,265786600.0,7795100.0,4365259.15,3.154305,2.297003,4.317436,True,2.932842,1.642392,56.00004,1.642392,56.00004
2010,120,project_state,LA,2653,216,2653,859392900.0,646883607.1,60862600.0,36989327.43,8,858513400.0,59983100.0,35937503.88,8.141726,7.16061,9.243887,True,7.082046,4.304123,60.775135,4.186015,59.912715
2010,120,project_state,HI,2105,128,2105,189073300.0,126198785.0,6895300.0,4489530.23,1,189063300.0,6885300.0,4441868.07,6.08076,5.137672,7.183854,True,3.646893,2.374492,65.110006,2.349408,64.512339
2010,120,project_state,KS,2729,193,2729,879735600.0,655727271.93,61383600.0,37869398.8,1,878985600.0,60633600.0,37078498.94,7.072188,6.169489,8.095571,True,6.977506,4.304634,61.693024,4.218328,61.151736
2010,120,project_state,NE,2425,166,2425,690948400.0,518050431.93,50272400.0,28523056.61,4,690558400.0,49882400.0,28053734.2,6.845361,5.907031,7.920197,True,7.275854,4.128102,56.73701,4.062471,56.239744
2010,120,project_state,WV,806,47,806,216426200.0,157313405.0,7404800.0,4242737.49,1,216406200.0,7384800.0,4222637.42,5.831266,4.413313,7.668244,True,3.421397,1.960362,57.297125,1.951255,57.180119
2010,120,project_state,RI,2001,105,2001,381520200.0,273239023.0,24500000.0,14627140.36,1,381510200.0,24490000.0,14608418.02,5.247376,4.353311,6.312942,True,6.421678,3.83391,59.702614,3.829103,59.650543
2010,120,project_state,VI,70,6,70,10251000.0,7808385.0,385000.0,246963.99,0,10251000.0,385000.0,246963.99,8.571429,3.987667,17.465672,False,3.755731,2.40917,64.146491,2.40917,64.146491
2010,120,project_state,NV,2134,157,2134,740402000.0,556205008.0,25687200.0,17559281.81,2,740042000.0,25327200.0,17005965.71,7.357076,6.324378,8.543022,True,3.469359,2.371588,68.3581,2.297973,67.145068
2010,120,project_state,WY,658,43,658,203247900.0,153487225.0,8228000.0,4280730.18,1,203027900.0,8008000.0,4025376.98,6.534954,4.887553,8.686916,True,4.048258,2.106162,52.026376,1.982672,50.266945
2010,120,project_state,MT,1950,80,1950,468262700.0,359144537.98,14323200.0,8289760.8,2,468213800.0,14274300.0,8213567.9,4.102564,3.308689,5.076918,True,3.058796,1.770323,57.876458,1.754234,57.540951
2010,120,project_state,AK,753,47,753,355105300.0,274809945.0,18512600.0,12597597.8,2,354568300.0,17975600.0,12022596.06,6.2417,4.726086,8.201516,True,5.213271,3.547567,68.048777,3.39077,66.882864
2010,120,project_state,GU,320,18,320,41705800.0,28257675.0,2091600.0,1098528.17,1,41670800.0,2056600.0,1052490.21,5.625,3.58736,8.715407,False,5.01513,2.633994,52.520949,2.525726,51.176223
2010,120,project_state,DE,797,59,797,272110100.0,199340945.0,6889000.0,4887534.19,2,271910100.0,6689000.0,4486338.82,7.40276,5.78231,9.43187,True,2.531696,1.796161,70.946933,1.649935,67.070396
2010,120,project_state,DC,451,29,451,152515500.0,113035115.0,7102400.0,5033886.97,0,152515500.0,7102400.0,5033886.97,6.430155,4.514074,9.082193,False,4.656838,3.300574,70.875858,3.300574,70.875858
2010,120,project_state,MP,5,0,5,3615000.0,2831250.0,0.0,0.0,0,3615000.0,0.0,0.0,0.0,0.0,43.448246,False,0.0,0.0,,0.0,
2010,120,project_state,FM,2,0,2,60500.0,40925.0,0.0,0.0,0,60500.0,0.0,0.0,0.0,0.0,65.761977,False,0.0,0.0,,0.0,
2010,120,business_age,Unknown,21959,1733,21959,5345737900.0,3955306941.65,311231900.0,192564142.39,63,5338120200.0,303614200.0,181305908.17,7.891981,7.542699,8.255992,True,5.822057,3.602199,61.871596,3.396437,59.715886
2010,120,business_age,Existing,188769,10687,188769,71389605843.0,53210011319.8,2957483900.0,1769781582.0,355,71327338243.0,2895216300.0,1692653970.41,5.661417,5.558063,5.766575,True,4.142737,2.479047,59.840785,2.373079,58.463817
2010,120,business_age,Startup,44457,3635,44457,16597930300.0,12481998097.499998,1003980000.0,600035379.23,106,16572387000.0,978436700.0,569730198.56,8.17644,7.925334,8.434773,True,6.048826,3.615122,59.765671,3.437828,58.228621
2010,120,business_age,New or early-stage,52949,4244,52949,14539364200.0,10756613052.62,754178100.0,475634592.77,123,14521758900.0,736572800.0,453405865.12,8.01526,7.787015,8.249596,True,5.187146,3.271358,63.066614,3.122252,61.556151
2010,120,business_type,CORPORATION,264375,17296,264375,97523148443.0,72656923744.23001,4711766100.0,2849445289.52,573,97417395343.0,4606013000.0,2718156195.16,6.542222,6.448596,6.637111,True,4.831434,2.921814,60.475101,2.790216,59.013212
2010,120,business_type,PARTNERSHIP,6251,230,6251,3193581300.0,2419025795.23,80038800.0,50446849.72,10,3190205800.0,76663300.0,45503167.53,3.679411,3.240453,4.175266,True,2.50624,1.579633,63.027994,1.42634,59.354564
2010,120,business_type,INDIVIDUAL,37492,2768,37492,7145935700.0,5320483072.11,233616700.0,137736006.87,64,7142030400.0,229711400.0,133049029.29,7.382908,7.122562,7.651987,True,3.269225,1.927473,58.958117,1.862902,57.920081
2010,120,business_type,Missing,16,5,16,9972800.0,7496800.0,1452300.0,387550.28,0,9972800.0,1452300.0,387550.28,31.25,14.164644,55.595644,False,14.56261,3.886073,26.685277,3.886073,26.685277
2010,120,processing_method,Preferred Lenders Program,81706,4174,81706,62372984643.0,48007707647.009995,2330782500.0,1340326022.18,82,62335360743.0,2293158600.0,1298696888.06,5.10856,4.959692,5.261649,True,3.736846,2.148889,57.50541,2.083403,56.63354
2010,120,processing_method,SBA Express Program,151743,9433,151743,11695729400.0,5846355686.620001,601525600.0,454278216.12,431,11670162200.0,575958400.0,414890583.06,6.216432,6.09605,6.33903,True,5.143122,3.884138,75.521011,3.55514,72.034818
2010,120,processing_method,7a General,26064,1864,26064,21415434000.0,16624069188.099998,1328741200.0,745642004.68,46,21392054200.0,1305361400.0,718586910.96,7.151627,6.845064,7.470818,True,6.204596,3.481797,56.116421,3.35913,55.048886
2010,120,processing_method,Certified Lenders Program,2057,99,2057,2035507800.0,1552198457.58,88459100.0,46523890.77,5,2032627400.0,85578700.0,43373530.76,4.812834,3.969141,5.824988,True,4.3458,2.285616,52.593674,2.133865,50.682624
2010,120,processing_method,Community Express,5123,1023,5123,121635900.0,105567185.0,19413700.0,14407448.75,4,121470900.0,19248700.0,14185304.35,19.968768,18.896759,21.085782,True,15.960502,11.844734,74.212792,11.677945,73.69487
2010,120,processing_method,Gulf Opportunity Pilot Loan Program,1516,150,1516,98454600.0,85166260.0,9204300.0,6628173.15,2,98382600.0,9132300.0,6550699.38,9.894459,8.49127,11.500384,True,9.348776,6.732213,72.011703,6.658392,71.731101
2010,120,processing_method,Patriot Express Loans,5551,725,5551,490984000.0,399301885.7,51751900.0,36066448.08,10,489528000.0,50295900.0,34060931.48,13.06071,12.199744,13.972766,True,10.540445,7.345748,69.691061,6.957913,67.72109
2010,120,processing_method,Rural Loan Initiative,2746,230,2746,430922400.0,354761345.8,35596000.0,20700319.8,8,429792300.0,34465900.0,19455178.72,8.375819,7.396924,9.47101,True,8.26042,4.803723,58.1535,4.526647,56.447616
2010,120,processing_method,Preferred Lenders with EWCP,356,2,356,490466000.0,439820400.0,2450000.0,1337756.85,0,490466000.0,2450000.0,1337756.85,0.561798,0.154201,2.024942,False,0.499525,0.272752,54.60232,0.272752,54.60232
2010,120,processing_method,Export Express,1050,110,1050,150487500.0,124830350.0,8306800.0,5924346.68,2,150358500.0,8177800.0,5789983.93,10.47619,8.765681,12.474844,True,5.519927,3.93677,71.319241,3.850786,70.801242
2010,120,processing_method,Dealer Floor Plan Loans,97,2,97,99616200.0,73605900.0,2500000.0,675333.51,0,99616200.0,2500000.0,675333.51,2.061856,0.567269,7.208758,False,2.509632,0.677935,27.01334,0.677935,27.01334
2010,120,processing_method,Contract CAPLine,305,14,305,257344400.0,194894885.0,12469000.0,9391037.36,0,257344400.0,12469000.0,9391037.36,4.590164,2.753666,7.556303,False,4.845258,3.64921,75.31508,3.64921,75.31508
2010,120,processing_method,7a with EWCP,607,13,607,1010989400.0,904153240.0,19456600.0,13949894.38,1,1006989400.0,15456600.0,9947017.5,2.14168,1.255808,3.629495,False,1.924511,1.379826,71.697493,0.987798,64.354499
2010,120,processing_method,Export Import Harmonization  (EXIM),8,0,8,15750000.0,11067500.0,0.0,0.0,0,15750000.0,0.0,0.0,0.0,0.0,32.440756,False,0.0,0.0,,0.0,
2010,120,processing_method,Seasonal CAPLine,116,4,116,100094700.0,76419555.0,1570000.0,1309921.25,1,99944700.0,1420000.0,561370.57,3.448276,1.348983,8.531954,False,1.568515,1.308682,83.434475,0.561681,39.533139
2010,120,processing_method,Builders CAPLine,120,1,120,75553900.0,58405405.0,500000.0,300000.0,0,75553900.0,500000.0,300000.0,0.833333,0.147256,4.569629,False,0.661779,0.397068,60.0,0.397068,60.0
2010,120,processing_method,Small Asset Base Line of Credit (CAPLine),34,1,34,6895000.0,5515500.0,100000.0,107567.91,1,6795000.0,0.0,0.0,2.941176,0.521091,14.915573,False,1.450326,1.560086,107.56791,0.0,
2010,120,processing_method,International Trade Loans,692,41,692,1118723100.0,997002755.0,64638700.0,35594563.99,0,1118723100.0,64638700.0,35594563.99,5.924855,4.397221,7.939132,True,5.7779,3.181714,55.066955,3.181714,55.066955
2010,120,processing_method,Working Capital CAPLine,1947,83,1947,1454498300.0,1086272371.7,64031400.0,50627017.76,15,1444428300.0,53961400.0,36812902.02,4.262969,3.452054,5.254008,True,4.402301,3.48072,79.065924,2.548614,68.220806
2010,120,processing_method,Small Loan Advantage Initiative,24168,2065,24168,4157212500.0,3236649299.06,350909800.0,230002138.86,34,4151815300.0,345512600.0,223726666.73,8.544356,8.198481,8.903408,True,8.440988,5.532605,65.544519,5.388647,64.752101
2010,120,processing_method,Community Advantage Initiative,2128,265,2128,273354500.0,220164595.0,34467300.0,24223594.31,5,272441200.0,33554000.0,23159283.03,12.453008,11.117419,13.923911,True,12.609011,8.861604,70.27993,8.500654,69.020931
2010,120,interest_rate_band,>5% to 7.5%,204648,13468,204648,77387106143.0,58226572417.439995,4282189700.0,2581669100.89,466,77289400443.0,4184484000.0,2461089303.83,6.581056,6.474443,6.689299,True,5.533467,3.336046,60.288527,3.184252,58.814642
2010,120,interest_rate_band,Up to 5%,50864,1464,50864,28171643200.0,20773996064.37,559244700.0,319621809.3,57,28160481100.0,548082600.0,306152340.91,2.878264,2.736484,3.02716,True,1.985133,1.134552,57.152407,1.08717,55.858796
2010,120,interest_rate_band,>7.5% to 10%,52614,5367,52614,2313668900.0,1403242554.76,185439500.0,136724786.2,124,2309502800.0,181273400.0,129854297.52,10.200707,9.944994,10.462232,True,8.014954,5.909436,73.730131,5.622608,71.634502
2010,120,interest_rate_band,>10% to 12.5%,8,0,8,220000.0,118375.0,0.0,0.0,0,220000.0,0.0,0.0,0.0,0.0,32.440756,False,0.0,0.0,,0.0,
2010,96,guarantee_percent_band,>90% to 100%,1,0,1,558300.0,558300.0,0.0,0.0,0,558300.0,0.0,0.0,0.0,0.0,79.345069,False,0.0,0.0,,0.0,
2010,120,guarantee_percent_band,>90% to 100%,1,0,1,558300.0,558300.0,0.0,0.0,0,558300.0,0.0,0.0,0.0,0.0,79.345069,False,0.0,0.0,,0.0,
2010,96,project_state,MH,1,0,1,75000.0,37500.0,0.0,0.0,0,75000.0,0.0,0.0,0.0,0.0,79.345069,False,0.0,0.0,,0.0,
2010,96,processing_method,Certified Lenders Program with EWCP,1,0,1,2000000.0,1800000.0,0.0,0.0,0,2000000.0,0.0,0.0,0.0,0.0,79.345069,False,0.0,0.0,,0.0,
2010,120,project_state,MH,1,0,1,75000.0,37500.0,0.0,0.0,0,75000.0,0.0,0.0,0.0,0.0,79.345069,False,0.0,0.0,,0.0,
2001,96,business_age,Change of ownership,2410,131,2410,2068265800.0,1540821756.7,89180500.0,57697887.93,2,2067015800.0,87930500.0,56149004.18,5.435685,4.599379,6.413832,True,4.311849,2.789675,64.697874,2.716428,63.856118
2001,96,processing_method,Community Advantage International Trade,2,0,2,165000.0,147750.0,0.0,0.0,0,165000.0,0.0,0.0,0.0,0.0,65.761977,False,0.0,0.0,,0.0,
2010,96,business_age,Change of ownership,2410,131,2410,2068265800.0,1540821756.7,89180500.0,57697887.93,2,2067015800.0,87930500.0,56149004.18,5.435685,4.599379,6.413832,True,4.311849,2.789675,64.697874,2.716428,63.856118
2010,96,processing_method,Community Advantage International Trade,2,0,2,165000.0,147750.0,0.0,0.0,0,165000.0,0.0,0.0,0.0,0.0,65.761977,False,0.0,0.0,,0.0,
